,ZIP,geometry,area,pets,pet_density
0,98101,"POLYGON ((-122.3278536012117 47.61849675280555, -122.3278749673488 47.61707008003595, -122.3278940664464 47.61570576203211, -122.3278994306885 47.61545260921522, -122.3279031008169 47.61527940308805, -122.3279039665994 47.61523842008672, -122.3279038047333 47.61523625457973, -122.3279088514163 47.61494920999093, -122.328017109039 47.6149119828701, -122.328451364739 47.61473062135984, -122.3285132787855 47.61470448420364, -122.3282764531864 47.6144457472167, -122.3282562657473 47.61442369871219, -122.3279287687766 47.61406589630595, -122.3278045884137 47.61393022509303, -122.3278045130533 47.61393020362019, -122.3268845481682 47.61295910605335, -122.3268843241067 47.61295911180196, -122.326176426133 47.61297392663145, -122.3257630750008 47.61252956780029, -122.3257302634213 47.61254404281388, -122.3253162119135 47.61271723359186, -122.3251893714434 47.61276895145811, -122.3253186994302 47.61291794836974, -122.3254582113271 47.6129889565677, -122.3254580452959 47.61298895874481, -122.3244442265354 47.61298694824567, -122.3238958360453 47.61298683535289, -122.3234400888234 47.61298673371918, -122.3230611104217 47.61298678769955, -122.322993237273 47.61291009922444, -122.3228559606245 47.61275952192526, -122.3228231654719 47.61272354512214, -122.3226159220184 47.61280967490299, -122.3225639089724 47.61275262421823, -122.3223566103951 47.61283931299548, -122.3220924313707 47.61295571375056, -122.3220861374446 47.61273574235867, -122.3220860002031 47.61273558972463, -122.3222138443381 47.61253919819929, -122.3225182421266 47.61241039095042, -122.3224597842845 47.61232545034611, -122.3224601002762 47.61232531985938, -122.3223323663996 47.61218525588104, -122.322204633291 47.61204519456562, -122.3222598002694 47.61202212256079, -122.3226736806699 47.61184904066593, -122.3227874211904 47.61180139151137, -122.3227875284124 47.61180151084377, -122.3229011493718 47.61175375363312, -122.3233142003822 47.6115810002996, -122.3233696832516 47.6115582633525, -122.3236423572608 47.61144407591596, -122.3237832706502 47.61138506323257, -122.3238994225822 47.61134005719904, -122.3235707170109 47.61098065263805, -122.3246814825216 47.61051615932828, -122.325009044224 47.61087416621985, -122.3251215676638 47.61082534292554, -122.3254182040779 47.61070129322012, -122.3254288862144 47.61071297404, -122.3255736718238 47.61065244543938, -122.3255629987732 47.61064079259177, -122.3258816328188 47.6105075355526, -122.3260043718281 47.61045620757173, -122.326116960923 47.61040756491526, -122.3257916347111 47.61005180896304, -122.3257915788219 47.61005174230859, -122.3263744857152 47.60980793283979, -122.3264450444596 47.60988513721474, -122.3265729888701 47.61002510965787, -122.327100615374 47.6098043046748, -122.326972577123 47.60966442108671, -122.3269019928698 47.60958735775773, -122.3269019499145 47.60958730778089, -122.3274299203939 47.60936639278808, -122.3280131502971 47.60912235708528, -122.3285706723046 47.60888925003807, -122.3291234629633 47.60865811451326, -122.3304415980927 47.60810695104513, -122.3305367287263 47.60806715640882, -122.3313425392059 47.60773006010437, -122.3324512966305 47.60726632138213, -122.3330375086664 47.60702090594788, -122.3331047360133 47.60709913573292, -122.3331527259627 47.60715165797119, -122.3336843476496 47.60693528681594, -122.3335619790229 47.60680133323266, -122.3335620282597 47.6068013129287, -122.3335620610574 47.60680129845717, -122.3341183949532 47.60656871271566, -122.3346716061323 47.60633742891166, -122.3346717496903 47.60633736805313, -122.3352256732864 47.6061054740232, -122.3352257798961 47.60610542769077, -122.3357819300911 47.60587259456899, -122.336890960545 47.60540835586224, -122.3368911040978 47.60540829500091, -122.3372017449678 47.60527823056665, -122.337270640996 47.60535587713346, -122.3375209105613 47.60563791080993, -122.3375678690501 47.60569083515248, -122.3376799815537 47.60564136157398, -122.3376325980648 47.60559111594252, -122.3373711016911 47.6053138188981, -122.3372991000012 47.60523746292423, -122.3374183397344 47.60518753878751, -122.3374804781337 47.60516151992439, -122.3380012477129 47.60494345489305, -122.3383945194275 47.60477896545581, -122.3387125692041 47.60464593480824, -122.3388642852548 47.60460161904084, -122.3391275152253 47.60452473060541, -122.3393428934268 47.60451947077993, -122.3393609324804 47.60451947066425, -122.3394662276211 47.60462146931231, -122.3404162280083 47.60463086621748, -122.340449611397 47.60522334100486, -122.3412535699316 47.60522918462033, -122.3419273331071 47.60523670401108, -122.3421737202072 47.60560677931434, -122.3421099875173 47.60564605518636, -122.3404055848442 47.60566311560852, -122.3405891516682 47.60584187285849, -122.3417990847602 47.60584781759041, -122.342555362437 47.60588718357617, -122.342810805176 47.60630653836189, -122.3422590900231 47.60631385653306, -122.3421390955512 47.60637033239421, -122.3420154132912 47.60631708790672, -122.3417661973091 47.60639176710754, -122.3416144173226 47.60647064626242, -122.3415047131083 47.60662034239694, -122.3415406381596 47.6067406419726, -122.3416988150899 47.60686480460439, -122.3419014647778 47.60686211791529, -122.342104470228 47.60685394527265, -122.3423439977357 47.60700448878796, -122.3424922925878 47.60708487263796, -122.3426490446847 47.60715965200712, -122.3428585233693 47.60711295583759, -122.3429761490532 47.60725415632854, -122.3438699450375 47.60728072461657, -122.3442503424762 47.60751722839174, -122.3442597267256 47.60756101537849, -122.3437254880451 47.60761202562153, -122.3436640030106 47.6080081640766, -122.3434700867026 47.60803266986563, -122.3434803705459 47.60812893447097, -122.3438774025061 47.60838994448901, -122.3440081701071 47.60839339444154, -122.3453635950468 47.60838087431635, -122.3457190243008 47.60861221866967, -122.3459630383747 47.60861993678051, -122.3464019517228 47.60891607173311, -122.3459786893877 47.60892023930337, -122.3448958059157 47.60892029324418, -122.3447550974176 47.60892272115523, -122.3444355674009 47.6091306982063, -122.3445389702794 47.60919189173416, -122.3448228094631 47.60935985394823, -122.3449017767233 47.60940655765578, -122.3453181314666 47.60965279812794, -122.3454728485369 47.6097442961435, -122.3456632272593 47.60985688971387, -122.345270039716 47.61017401676882, -122.3452698707586 47.61017391793202, -122.3450045252318 47.61039720078551, -122.3450019455293 47.61039558686249, -122.3445206847273 47.61009403101627, -122.3437286035534 47.6095959578167, -122.3437246067931 47.60959344170888, -122.3435414915503 47.60971262164593, -122.3435411749797 47.60971287293626, -122.3434560757607 47.6097786188737, -122.34341335338 47.60981162186641, -122.3433624925922 47.60985091287058, -122.3432691448442 47.60992302957764, -122.3432644537734 47.60992634890579, -122.3431765594196 47.60998851523606, -122.3431934243536 47.60999849789911, -122.3431917290965 47.60999988780503, -122.3435460874614 47.61021131760048, -122.3436267851882 47.61032536178283, -122.3435883816656 47.61034480748442, -122.3435404347381 47.61036905767327, -122.3434924708379 47.6103932968353, -122.3434442360004 47.61042508420059, -122.3434040722982 47.61045599228087, -122.3433639127803 47.61048690309863, -122.3431814875001 47.61062813714008, -122.3430869203724 47.6107052228591, -122.3430488300731 47.61073633915531, -122.3430489768094 47.61073638774933, -122.3432556351699 47.61086445665077, -122.3428169860043 47.61118924827559, -122.3426124835427 47.61106823131566, -122.3426124369904 47.61106820104705, -122.3426123882414 47.61106823819536, -122.3421612214827 47.61141718610961, -122.3417528130485 47.61173305354831, -122.341752756241 47.61173309922653, -122.3413010536607 47.6120822921485, -122.3414015381972 47.61214171898714, -122.3415846162389 47.61224999099778, -122.3411756452411 47.61256541723872, -122.3408925618651 47.61239807603482, -122.3404413798627 47.61274685697099, -122.3405418649445 47.61280629298799, -122.3406595902575 47.61287588669254, -122.3402597716764 47.61319671125252, -122.3400329058761 47.61306260931465, -122.339582127356 47.61341123533737, -122.3396825428257 47.61347069550023, -122.339772734792 47.61352397050955, -122.339358025566 47.6138361133549, -122.3391736679188 47.61372713026849, -122.3391736312924 47.61372715602361, -122.3391735013091 47.61372725601742, -122.3383145218968 47.61439141859319, -122.3383145016296 47.61439143570816, -122.3383144813622 47.61439145282312, -122.3377444877342 47.61483173678431, -122.3377445744046 47.6148318619905, -122.3378089878863 47.61514664326638, -122.3376494986351 47.61529259920388, -122.3373299438908 47.61553996067133, -122.3375128990208 47.6156481763141, -122.3374702620512 47.61568126848691, -122.3371500795106 47.61592900271886, -122.3370676600852 47.61600102581364, -122.3374361927132 47.61621929584103, -122.3373399880203 47.61628203335801, -122.3370202998989 47.61652935068819, -122.3369989172178 47.61654584838863, -122.3366327286988 47.61632924470658, -122.3366113672189 47.61634575890058, -122.3362910484823 47.61659337166686, -122.3362033212692 47.61666185334707, -122.3358913876249 47.61647739633719, -122.3358007128955 47.61654404941972, -122.3357982835669 47.6165426101954, -122.3354851920776 47.61679448013602, -122.335794204348 47.61697726967852, -122.335752680532 47.61700972595344, -122.3355925238467 47.61713353677047, -122.3354323622482 47.61725734741654, -122.3354315849107 47.61725688877087, -122.3353406761765 47.61732355858771, -122.3352365433513 47.61726199845221, -122.3351808436367 47.61722906777577, -122.3351543964419 47.61721343187865, -122.3347100611334 47.61756579373139, -122.3344694543496 47.61775180449926, -122.3343057014476 47.61788573251564, -122.3342510857066 47.61785151233723, -122.3340167619626 47.61771297051455, -122.3337804642972 47.61789414405375, -122.333782200222 47.61851576096759, -122.3329730662823 47.61851317590727, -122.3329122294352 47.61851294146831, -122.3328514012146 47.61851271811442, -122.3327905658247 47.61851253413192, -122.3327297293027 47.61851231082242, -122.3326688939136 47.61851212677495, -122.3326080364748 47.61851189806034, -122.3325472039438 47.61851166898508, -122.3324863728691 47.61851149039887, -122.3324255318749 47.61851125575444, -122.3323646882667 47.61851107446046, -122.3323038558185 47.61851084806184, -122.3322430205136 47.61851066659348, -122.3321821796023 47.61851043462576, -122.3321218508274 47.61851024922925, -122.332061015362 47.61851006205017, -122.332000179978 47.61850987764522, -122.3319393390687 47.61850964554767, -122.3318785039281 47.61850946949797, -122.3318176641517 47.6185092766299, -122.3317568331632 47.61850910046051, -122.3316959881047 47.61850886828754, -122.3316351570362 47.61850868924635, -122.3315743131912 47.61850849910963, -122.3315134768408 47.61850828076356, -122.3314526411375 47.61850808483898, -122.3313948374387 47.61850790512683, -122.3313309607617 47.61850738134265, -122.3312701124236 47.61850689066609, -122.3312092601779 47.61850640843188, -122.3311484120846 47.61850592611052, -122.3309866733724 47.61850462632879, -122.3308440244296 47.61849767850227, -122.3307836112217 47.61849470253824, -122.3307231950812 47.61849176869809, -122.3306627135927 47.61848584255347, -122.3306027134165 47.61847990162113, -122.3304151246319 47.61846145965656, -122.3303059021449 47.61845351829587, -122.3302454787474 47.61844989638363, -122.3301652469086 47.61844513106538, -122.3300154794659 47.61843728467148, -122.3298704078823 47.6184343124708, -122.3296357896842 47.6184373974573, -122.3294534655478 47.61844330426616, -122.3293931942111 47.61844525622482, -122.3293324256926 47.6184472483809, -122.3292716437475 47.61844920698718, -122.3292108701809 47.61845116825858, -122.3291500879845 47.6184531183797, -122.3291278095224 47.61845388291102, -122.3290676785946 47.61846028604645, -122.3290075268152 47.61846668661612, -122.3289478937617 47.61847307472119, -122.3288877507393 47.61847949195901, -122.3288276167307 47.61848593431672, -122.3287022757697 47.61849931518911, -122.3286434757978 47.61849914717065, -122.3285831345144 47.61849895725544, -122.3285228055237 47.61849876153109, -122.3284822505665 47.61849865696642, -122.3284619702461 47.61849857804182, -122.3284011348883 47.61849839171321, -122.3283402953797 47.61849820540667, -122.3282794601035 47.6184980218198, -122.3282186163639 47.61849783269602, -122.3281577852397 47.6184976489896, -122.3280969469424 47.6184975046543, -122.3280361115066 47.61849731532387, -122.3279752762324 47.61849713157444, -122.3279144325756 47.61849694509478, -122.3278536012117 47.61849675280555))",0.00016338289476414223,696,4259931.867437763
1,98102,"POLYGON ((-122.3123241071172 47.64705007992422, -122.3123271334092 47.64683816675184, -122.3123382282924 47.64627068114724, -122.3123627743321 47.64548253821268, -122.3123729016391 47.6451572885443, -122.3124020417295 47.64408721912236, -122.3124034972936 47.64400809602456, -122.3124097042961 47.64329437614746, -122.312411134579 47.64312978951278, -122.3124632884038 47.64312889299493, -122.312484649755 47.64312852002609, -122.3132805734815 47.64311439246927, -122.3135014706937 47.64311053549226, -122.313502285281 47.64311069056296, -122.3138123255762 47.64310534277046, -122.3142665155094 47.64309055228816, -122.3136603343372 47.64232485742563, -122.3136576571833 47.64231954898464, -122.3136573738912 47.64231952178201, -122.3134344532046 47.64204372021973, -122.3135165413782 47.64198156090963, -122.3138054695767 47.64178081455464, -122.3138932080665 47.64183834550612, -122.3139147066394 47.64185244189269, -122.3139359447846 47.64183769148911, -122.3141328230402 47.64195888219945, -122.3141898603871 47.64199719129207, -122.31422029712 47.64197281959048, -122.3142435280095 47.64195130729113, -122.3142853496265 47.64190611644504, -122.3143194913113 47.64185837210537, -122.3143469799439 47.64180853544052, -122.3143579101851 47.64178298545321, -122.3143905274343 47.64169922557544, -122.314405173777 47.64166163511652, -122.3144150744671 47.6416358233508, -122.31441514443 47.64163579997826, -122.3146294556974 47.64108343218962, -122.3146993893142 47.64086931737635, -122.3146319916927 47.64086062808344, -122.3143068666047 47.64080322636424, -122.3142354878423 47.64088538454956, -122.3142364645673 47.6409055318709, -122.3142392943863 47.64096376259145, -122.314199490207 47.64096903954229, -122.3141839373436 47.64091541344077, -122.3138134118021 47.64067224974838, -122.3138480603287 47.64065676902975, -122.3138149853468 47.64062347179272, -122.313526056898 47.64070998562881, -122.3134387775728 47.64073857217824, -122.3133553711991 47.64042078554112, -122.3132736999087 47.64035897206622, -122.3133449539013 47.64030510191649, -122.3136033416682 47.64010974241773, -122.3136617652126 47.64008386981627, -122.3134871305819 47.63983702363566, -122.3134284694752 47.63975411373731, -122.3135512250571 47.63962652330279, -122.3135895803562 47.63956483137791, -122.3142363227489 47.63956301075976, -122.3142367880352 47.63956301032324, -122.31382818109 47.63883641448986, -122.3140252350861 47.63883782489179, -122.3140556970999 47.63883804081133, -122.3141063577383 47.6388384011459, -122.3141097954129 47.63861859249334, -122.3141909067135 47.63861965738817, -122.3143899345243 47.63862227971597, -122.3143913646623 47.63851261639211, -122.3143927990269 47.63840295582062, -122.3143949680325 47.63823608792978, -122.3146957658276 47.63826606744401, -122.3146966650384 47.63817731230456, -122.3146969666417 47.63814268816228, -122.3146978150957 47.63810159334065, -122.3146981680866 47.63806046004095, -122.3146985209171 47.63801932112766, -122.314698875266 47.63797823554283, -122.3146992154771 47.63793709117801, -122.3146996801313 47.63791460866435, -122.3147837598015 47.63791491289343, -122.3149318722959 47.63791544230889, -122.3150129438352 47.63791573216771, -122.3150737817308 47.63791594837637, -122.3152157369292 47.63791645647913, -122.3152184064742 47.63764623798759, -122.3152226687629 47.6372349487273, -122.3152235198874 47.63715270268469, -122.315227752193 47.63687828583136, -122.31527877371 47.63684968123086, -122.315288895608 47.63593726583365, -122.3172952320964 47.63592705101355, -122.317980931787 47.63592358040194, -122.317985204157 47.63537793146182, -122.3179899645122 47.634770361214, -122.3179983491635 47.63360813175976, -122.318000426074 47.63333396450759, -122.3180041470178 47.6328404636756, -122.3180137419662 47.63229924898231, -122.3186280197785 47.63228682746824, -122.3186250442596 47.63194436440028, -122.3186257367028 47.63153237428956, -122.3186266780164 47.63098305670648, -122.3186259320993 47.63069481417276, -122.318625784972 47.63063816858756, -122.3186254023846 47.63049094622252, -122.3186253880189 47.63048651569062, -122.3186276575383 47.63040656746822, -122.3186286440481 47.6298583976707, -122.3186296175199 47.62931020838005, -122.3186292590299 47.62876192134102, -122.3186179615331 47.62867407208308, -122.3180369679702 47.62844130907209, -122.3167755623911 47.62843256075338, -122.3156720588567 47.62842495439061, -122.314917859036 47.6284197125459, -122.3149191000136 47.62834268393125, -122.3149191633541 47.62833878306634, -122.3149231312403 47.62809209106297, -122.3151504458719 47.62809368912937, -122.3151561384961 47.62773830418264, -122.3151083885932 47.62768096147705, -122.3151147052088 47.62728463061556, -122.3151229186465 47.62677146756888, -122.3151286578908 47.62668118650953, -122.3151287992462 47.62666165357922, -122.3152179830184 47.62660878117514, -122.3152433352574 47.62659463109173, -122.3152699759667 47.62658153400077, -122.3152977456227 47.6265695762125, -122.3153265195102 47.62655875373424, -122.315356217072 47.6265491546561, -122.3153867269288 47.62654080569794, -122.3154179162225 47.62653370858901, -122.3154322914145 47.62653109265819, -122.3154497159725 47.62652792038305, -122.3154602200702 47.62652646674583, -122.3154603962616 47.62651719869495, -122.3154617570011 47.62643244984395, -122.3154630927611 47.62641096397322, -122.315466378862 47.6263895622107, -122.3154716565067 47.62636837879433, -122.3154788842544 47.62634741707114, -122.3154879912879 47.62632681554543, -122.3154990173711 47.62630665793299, -122.3155118426583 47.62628696544854, -122.3155264671545 47.62626788409726, -122.3155428167648 47.62624943730575, -122.315556440403 47.6262337130795, -122.3155680632875 47.62621730172351, -122.3155772462456 47.62620111587859, -122.3155906039586 47.62616498236748, -122.3154679237432 47.62616084075727, -122.3151324016532 47.62615838628911, -122.3151345900276 47.62602131446155, -122.3151367827822 47.62588425099972, -122.3151376549786 47.62582942848647, -122.3151389670617 47.62574718203192, -122.3151455449818 47.62533598322126, -122.3151495493447 47.62494671036451, -122.3151540367902 47.6246685865961, -122.3151593249958 47.62434057174416, -122.3151606344269 47.62425969272078, -122.3151619397023 47.6241788137513, -122.3151645988991 47.62401395255365, -122.3151699162826 47.62368419647497, -122.3151778507955 47.62318956569848, -122.3151791322058 47.62311018359668, -122.3151804620345 47.62302783582205, -122.3151857421666 47.622697945442, -122.315188386439 47.62253300300359, -122.3151901506292 47.62242289441811, -122.3151910308546 47.62236806617793, -122.3151919146522 47.62231278021881, -122.3151927912996 47.62225840969717, -122.3151936750935 47.62220312373795, -122.3152220654967 47.62220327072593, -122.3152247071562 47.62203838728063, -122.3152247097087 47.62203833109133, -122.3152200579542 47.62195900658272, -122.3146724907515 47.62195447396768, -122.3146724897125 47.62195443747975, -122.3146763925947 47.62170835559232, -122.3147960151003 47.62170903919493, -122.315201570151 47.62171135179468, -122.3152029256018 47.62162669847427, -122.3152037722658 47.62157375470679, -122.3151999771226 47.62120695313798, -122.3150936394483 47.62111726648293, -122.314987293518 47.62102756860939, -122.3149790527625 47.6205756305015, -122.3149724237002 47.62020579690033, -122.3148330971911 47.62020679638936, -122.3148274434378 47.61995196621304, -122.3149517928734 47.61995107466004, -122.3149678280983 47.6199509613698, -122.3149665683273 47.61986050186478, -122.3149551217293 47.6190384609475, -122.3149875677625 47.61903758928717, -122.315473833144 47.61903408500037, -122.3156076627866 47.61903353814155, -122.3156055321932 47.61885978799066, -122.3156045371242 47.61877807415107, -122.316257181836 47.61877325854016, -122.3162575103287 47.61879658432105, -122.3162584569983 47.61886374313192, -122.3162619422007 47.61911058249612, -122.3162943760792 47.61911030306905, -122.3163963906152 47.61910944543375, -122.3163958916758 47.61908203651574, -122.3163953925769 47.61905462198418, -122.3163951838367 47.61904365741326, -122.3164480467433 47.61904328018935, -122.3166182611066 47.61904206985258, -122.3167803624323 47.61904091447262, -122.3169141472629 47.61903995952986, -122.316913884599 47.6190234670903, -122.3170477021922 47.61902249752382, -122.3172098735387 47.61902132377152, -122.3173720614829 47.61902014957167, -122.3175666429229 47.61901873799391, -122.3175692647392 47.61918327498719, -122.31772334053 47.61918216958772, -122.3177215930423 47.61907245485356, -122.3180864756242 47.61906980655451, -122.3182202493796 47.61906613226402, -122.3182220250084 47.61917854213231, -122.3183558261305 47.61917756282424, -122.3183544814841 47.61909291935547, -122.3185516360792 47.61909144163502, -122.3185520769641 47.61911852280252, -122.3185760751176 47.6191183415827, -122.3186175624683 47.61914818343007, -122.3186824074224 47.61914769652505, -122.3187120854218 47.6191474720321, -122.3187125068679 47.61917488758286, -122.3188746609246 47.61917367238068, -122.3191503699262 47.6191715837715, -122.3191485310559 47.61906735386235, -122.3191468599268 47.61896318072698, -122.3193901391468 47.61896140540384, -122.3195239298965 47.6189593550755, -122.3195256520214 47.61906761291046, -122.3195257749877 47.61907555178684, -122.3196595720701 47.61907458503422, -122.3198623041244 47.61907311643407, -122.3201785249434 47.61907079097934, -122.3201747764679 47.6188350064678, -122.3201921799183 47.61874444626774, -122.3208542483937 47.61873952609066, -122.3215673720747 47.61873622840683, -122.3215687353443 47.61882671190754, -122.3215740338108 47.61915522095424, -122.3217882193324 47.61915402874568, -122.3217850762881 47.61895083775605, -122.3220565441544 47.61894947424143, -122.3220567601003 47.61894947422441, -122.3221903492191 47.61894879641684, -122.3221868004436 47.6187333686719, -122.3222476183274 47.61873308403392, -122.3223084405223 47.61873280492261, -122.3223692627166 47.61873252577885, -122.3224300859547 47.61873228309044, -122.3224909163699 47.61873200096627, -122.3225087835077 47.61873191879404, -122.3225517468648 47.61873172161637, -122.3226125691369 47.61873144514932, -122.322673391087 47.6187311574228, -122.3227342132774 47.61873087808396, -122.3227950394577 47.61873059304484, -122.3228150073644 47.61873049175362, -122.322816364501 47.61882097534806, -122.3228201598845 47.6190753863317, -122.3227188325162 47.61907602172453, -122.3227223590224 47.61931264312651, -122.3228236583549 47.6193120277582, -122.3229249784415 47.61931141202808, -122.3229248952507 47.61930589576871, -122.3229245779195 47.6192848048396, -122.3229225566791 47.61914778204955, -122.3230847323298 47.61914688627058, -122.323246916197 47.61914598734505, -122.3233885343712 47.61914520302412, -122.3234440904112 47.61914489398768, -122.3234431220539 47.61903264475995, -122.3234425618809 47.61891637782526, -122.3234576066499 47.6189160572937, -122.3235000973288 47.61891515557274, -122.3238854510951 47.61890695316161, -122.3240070908103 47.618901288621, -122.3240063735721 47.61877030798888, -122.3240071219221 47.61877033749609, -122.3241280400621 47.61877500940468, -122.32428781866 47.61877542646607, -122.3244057960787 47.61877573114911, -122.3244321518634 47.61877580419967, -122.3245274410589 47.61877605784936, -122.3246146066397 47.61877628590199, -122.3246794742131 47.61877645792077, -122.3251659664978 47.61877774707406, -122.3252876451852 47.61878185464358, -122.3252872097804 47.6187151186482, -122.3252857280981 47.61848764910214, -122.3252857985883 47.61848764537024, -122.3253465675833 47.61848783704145, -122.3254074069885 47.61848802214148, -122.3254093382721 47.61848803051461, -122.3254682436114 47.61848825497827, -122.325529083098 47.61848844282, -122.3255899185144 47.61848863349041, -122.3256507549778 47.61848886061613, -122.325711590395 47.61848905122152, -122.3257724310912 47.61848928103452, -122.3258332718684 47.61848951362177, -122.3258578708998 47.61848958691675, -122.3258579870268 47.61871713897664, -122.3258977789653 47.61871727694803, -122.3262323377542 47.61871846503139, -122.3266058165797 47.61871979567996, -122.3267274901472 47.61872242205938, -122.326726069345 47.6184926632826, -122.3272907697641 47.61849471401959, -122.3278536012117 47.61849675280555, -122.3278543214843 47.61958060740273, -122.3278607325779 47.62082728258156, -122.327866957609 47.62197914309398, -122.3278736750171 47.6231306405182, -122.3278736755815 47.62313066016549, -122.3278808933824 47.62428207236979, -122.3278807739513 47.62428210763184, -122.3278866165601 47.62511921994492, -122.3279114726702 47.62609449937882, -122.3279116768354 47.62609452196827, -122.3279472875531 47.62628676305275, -122.3280502955862 47.62684280357438, -122.3280631052146 47.62737690337583, -122.3277964952294 47.62794052927475, -122.327603280837 47.62834898587123, -122.3263227694714 47.62989989878601, -122.3271260712874 47.63025331985703, -122.3271897530187 47.63028314827677, -122.3275897852169 47.6304705137656, -122.3278521065639 47.63057561725505, -122.3279001983119 47.63059815591621, -122.3279481553766 47.63062063174628, -122.32815918815 47.63071954004214, -122.3283561801123 47.63081650404092, -122.3279986488708 47.6310978052709, -122.3280137273229 47.6311192049863, -122.3281755118883 47.63121107493316, -122.3295884726669 47.63201347140846, -122.3297711298966 47.63212779406516, -122.3316808907485 47.63332300877245, -122.3316832771839 47.63332812689629, -122.3332929148076 47.63677980008332, -122.3346682300569 47.63972862215343, -122.3357303996826 47.64200578185643, -122.3357416139715 47.64202982603847, -122.3310843810267 47.64453439725929, -122.3308946006358 47.64463644735161, -122.327986365077 47.6479250230921, -122.3236804175853 47.65279318930856, -122.3204079917051 47.65270001429467, -122.3193920318506 47.65267106663818, -122.3159301696644 47.64951306373531, -122.3132142261892 47.64703517093086, -122.3123241071172 47.64705007992422))",0.00048061270709810755,1640,3412310.9434666415
